Date,Open,High,Low,Close,Volume,Quote_Volume,Trades_Count,div,Log_VolumeGain
8/3/2018 4:00,7325.91,7400,7282.44,7398.68,7526,55165079,40416,0.990164462,-3.021247116
8/3/2018 8:00,7393.11,7425.9,7323.89,7359.94,6015,44300836,29317,1.00450683,-21.93265781
8/3/2018 12:00,7359.93,7499,7341.41,7480,8236,61186497,41702,0.983947861,32.29229797
8/3/2018 16:00,7478.87,7540,7359,7375.85,9600,71695266,41679,1.013967204,15.84981924
8/3/2018 20:00,7377.18,7447,7358,7418.78,5586,41394975,32439,0.994392609,-54.92652237
8/4/2018 0:00,7412.27,7494.81,7386.46,7456.05,4590,34204891,27871,0.994128258,-19.07908511
8/4/2018 4:00,7456.05,7468.57,7412,7448.66,3693,27489568,22443,1.000992125,-21.85620583
8/4/2018 8:00,7448.54,7482.65,7375.26,7398.57,5643,41946278,29772,1.006754008,42.25831171
8/4/2018 12:00,7397.22,7400,6951,6981.44,15284,109155240,73081,1.059555049,95.63813849
8/4/2018 16:00,6984.25,7039,6926,6995,4975,34757568,29916,0.998463188,-114.4373757
8/4/2018 20:00,6995,7049.37,6970,7009.84,2103,14729421,16252,0.997882976,-85.85504103
8/5/2018 0:00,7009.84,7030.65,6884,7011.14,6167,42837083,28670,0.999814581,106.7557231
8/5/2018 4:00,7014.94,7021.08,6934.19,6942,5017,35004744,20102,1.010507058,-20.19205575
8/5/2018 8:00,6942,7089.87,6932,7025.24,4921,34571558,25635,0.988151294,-1.245227427
8/5/2018 12:00,7025.91,7069.98,6882.29,6999.44,7198,50272012,33048,1.003781731,37.44171799
8/5/2018 16:00,6998.01,7053,6950.01,7017.18,5215,36512905,20713,0.997268133,-31.9782741
8/5/2018 20:00,7017.17,7079.79,7002.04,7024.19,4377,30794325,20490,0.999000597,-17.033534
8/6/2018 0:00,7024.19,7160,7021.51,7087.99,6221,44209735,28298,0.990998859,36.16145939
8/6/2018 4:00,7088.32,7119.98,6983.02,7015,5756,40732618,29587,1.010451889,-8.191581716
8/6/2018 8:00,7016.18,7018.13,6913.37,6980,5195,36222247,30625,1.005183381,-11.73557085
8/6/2018 12:00,6979.62,6989,6861.06,6972.94,5299,36773281,31131,1.000957989,1.50980336
8/6/2018 16:00,6972.99,6979,6901,6942.89,4117,28549625,24471,1.00433537,-25.31277205
8/6/2018 20:00,6940.08,6952.59,6821,6934.82,6172,42584274,33266,1.000758491,39.9841229
8/7/2018 0:00,6935,6990.53,6902.19,6935.99,4905,34079810,26091,0.999857266,-22.27799034
8/7/2018 4:00,6935.49,7120,6920.97,7028,5623,39298338,32143,0.986836938,14.24771011
8/7/2018 8:00,7030,7119,7020,7087.99,5820,41096532,32625,0.991818555,4.474151048
8/7/2018 12:00,7087.52,7150.46,7048.57,7115.06,7542,53535410,37290,0.996129337,26.44195657
8/7/2018 16:00,7118.59,7139.35,7001,7002.06,6642,47109261,36028,1.016642245,-12.78736982
8/7/2018 20:00,7007.96,7020.68,6670,6720.06,14906,101246531,83025,1.042841879,76.50888378
8/8/2018 0:00,6720.63,6721.54,6551.79,6588.57,9195,60745045,47280,1.020043803,-51.08729286
8/8/2018 4:00,6588.66,6592.29,6392.62,6457.98,11588,75345294,60530,1.02023543,21.53959528
8/8/2018 8:00,6457.98,6536,6430,6512.69,6974,45242814,36300,0.991599477,-51.0037617
8/8/2018 12:00,6512.67,6520.86,6411,6473.77,7490,48483114,41736,1.006008863,6.917172147
8/8/2018 16:00,6473.78,6490.95,6123,6335,17490,109841497,83252,1.021906867,81.78228179
8/8/2018 20:00,6333.18,6339.06,6215,6285,6813,42803012,36505,1.007665871,-94.24299163
8/9/2018 0:00,6283.27,6330,6265,6310.52,6094,38395535,29245,0.995681814,-10.86672972
8/9/2018 4:00,6311.37,6388,6281.54,6311.99,7131,45149479,33870,0.999901774,16.20375637
8/9/2018 8:00,6309.16,6350,6268,6310.83,5598,35350231,26407,0.999735376,-24.46738135
8/9/2018 12:00,6315.81,6550,6178.6,6446,14253,91133968,76178,0.979802979,94.70256728
8/9/2018 16:00,6448,6519,6433,6466.21,9327,60311743,37293,0.997183822,-41.2803772
8/9/2018 20:00,6466.21,6622.81,6454.57,6529.79,9539,62539944,45580,0.990263087,3.627862888
8/10/2018 0:00,6529.79,6575.88,6352,6457.69,8470,55097206,38609,1.011164983,-12.67064495
8/10/2018 4:00,6454.29,6476.19,6369.47,6457.33,6748,43393665,32942,0.999529217,-23.87855444
8/10/2018 8:00,6459.57,6467.38,6299.82,6328.51,7993,50889115,43528,1.020709456,15.93355873
8/10/2018 12:00,6328,6527.39,6310,6452.02,9695,62578194,48189,0.980778113,20.67678288
8/10/2018 16:00,6452.5,6460.83,6332.55,6399,7920,50668142,39120,1.008360681,-21.11195286
8/10/2018 20:00,6398.38,6398.99,6026.39,6144.01,18210,112073059,87273,1.0414013,79.3853621
8/11/2018 0:00,6148.13,6177,6069,6114.77,6989,42721093,34271,1.005455643,-96.44581916
8/11/2018 4:00,6114.72,6147.05,5971,6100.8,9748,59230144,45143,1.002281668,32.6737822
8/11/2018 8:00,6100,6170,6070.25,6103.66,6883,42053143,34107,0.99940036,-34.24964735
8/11/2018 12:00,6103.66,6150,6059.7,6107.57,7356,44916408,34905,0.999359811,6.586903431
8/11/2018 16:00,6107.57,6488,6064.75,6387.85,12305,77749819,64615,0.956122952,54.86930608
8/11/2018 20:00,6387.75,6411,6210.2,6232.35,3852,24385660,23132,1.024934415,-115.9500968
8/12/2018 0:00,6222.55,6318.2,6130,6272.99,4253,26514133,22684,0.991959177,8.368265697
8/12/2018 4:00,6268.39,6370,6244,6319.99,3867,24432421,20732,0.99183543,-8.176693175
8/12/2018 8:00,6319.99,6374.29,6266,6349.21,5940,37526259,27735,0.995397853,42.91299481
8/12/2018 12:00,6349.21,6370.2,6188,6318.86,8106,51019154,40950,1.004803082,30.71602029
8/12/2018 16:00,6318.84,6472.3,6211.13,6324.95,9829,62127944,48310,0.999033984,19.69947408
8/12/2018 20:00,6321.99,6403.07,6280,6308.33,6572,41607389,29988,1.002165391,-40.09180999
8/13/2018 0:00,6308.56,6363.83,6304.98,6349.99,5894,37309230,24126,0.99347558,-10.90370226
8/13/2018 4:00,6348.31,6444,6295.36,6441.49,7988,50960030,35051,0.985534403,31.18008508
8/13/2018 8:00,6441.49,6545,6412,6441.34,9805,63392963,38328,1.000023287,21.83112616
8/13/2018 12:00,6441.35,6480,6238.88,6288.56,10528,67119761,46556,1.0242965,5.712563977
8/13/2018 16:00,6288,6328.43,6145.04,6234.76,13142,81837706,60673,1.008539222,19.82595896
8/13/2018 20:00,6235.09,6297,6202.33,6246.35,6539,40932603,34868,0.998197347,-69.28112061
8/14/2018 0:00,6248.25,6250.33,5880,5974.95,16910,102110520,86780,1.045740969,91.41288712
8/14/2018 4:00,5974.31,6066.83,5933,6025.03,9217,55159502,38585,0.991581785,-61.58267315
8/14/2018 8:00,6025.02,6071.57,5966,6002,5614,33772884,29576,1.003835388,-49.05707926
8/14/2018 12:00,6000.98,6164.52,5977.5,6025.03,8354,50698445,41581,0.996008319,40.62370075
8/14/2018 16:00,6025.02,6115,5981,6073.56,5261,31835783,26665,0.992007982,-46.53043308
8/14/2018 20:00,6073,6219.44,6046.58,6188.08,4831,29602422,28817,0.981402955,-7.273472643
8/15/2018 0:00,6188.08,6297.77,6172.11,6289.99,8315,51860451,47998,0.983798066,56.07002943
8/15/2018 4:00,6289.98,6449,6247.12,6392.77,9686,61310912,47856,0.983920898,16.74013603
8/15/2018 8:00,6391.92,6451.32,6266,6351.69,12302,78298621,54895,1.006333747,24.45721542
8/15/2018 12:00,6350.54,6477.24,6320,6434.95,10313,65876515,49401,0.986882571,-17.27479864
8/15/2018 16:00,6434.93,6609,6340,6369.97,16084,104911509,72570,1.01019785,46.53352187
8/15/2018 20:00,6363.16,6449,6222.22,6267.16,12107,76850998,56693,1.015317943,-31.12487672
8/16/2018 0:00,6265.27,6339.16,6205.6,6270.5,9174,57589087,39367,0.999165936,-28.85353683
8/16/2018 4:00,6270.49,6420.26,6255,6376.19,7982,50494794,38314,0.983422702,-13.14628461
8/16/2018 8:00,6371.71,6480,6363.01,6434.65,9353,59979934,40834,0.990218582,17.21398311
8/16/2018 12:00,6434.82,6476.01,6277,6403.82,11471,72866213,47232,1.004840861,19.46149881
8/16/2018 16:00,6403.82,6464,6366.04,6409.31,4361,27940270,27548,0.999143434,-95.85560437
8/16/2018 20:00,6408.59,6417.03,6228,6311.75,6175,38885308,35647,1.015342813,33.05474756
8/17/2018 0:00,6316,6449,6285.4,6413.84,7226,46116096,40348,0.984745488,17.05455502
8/17/2018 4:00,6413.84,6525.15,6410.9,6501.38,10499,67932390,52150,0.986535166,38.73509028
8/17/2018 8:00,6495.44,6555.03,6384.41,6460.83,10329,66796415,51199,1.005356897,-1.686353442
8/17/2018 12:00,6463.42,6519.99,6426.2,6473.01,10333,66924016,47177,0.998518464,0.190847483
8/17/2018 16:00,6475.99,6562.72,6455,6493.48,10886,70789004,56808,0.997306529,5.614579163
8/17/2018 20:00,6493.5,6585,6450.5,6584.49,8578,55914509,49048,0.986181162,-23.58797786
8/18/2018 0:00,6579.04,6620,6461,6524.99,9186,60120875,51419,1.008283538,7.253321975
8/18/2018 4:00,6524.99,6542.33,6444,6463.37,9225,59893681,44634,1.009533726,-0.378611193
8/18/2018 8:00,6463.37,6533,6460,6502.72,7600,49415631,36595,0.993948686,-19.23042159
8/18/2018 12:00,6502.71,6515.5,6301,6356.92,11441,72975331,62112,1.022934062,38.98546614
8/18/2018 16:00,6356.93,6375.8,6288,6370.19,9116,57773357,45536,0.997918429,-23.35937347
8/18/2018 20:00,6370.18,6437,6317.61,6387.96,7175,45785130,35825,0.997216639,-23.25683519
8/19/2018 0:00,6387.96,6389.35,6300,6335,6772,43041808,26192,1.008359905,-6.178744351
8/19/2018 4:00,6335.78,6395,6322.24,6348.95,6609,42052575,24931,0.997925641,-2.325130124
8/19/2018 8:00,6347.62,6450.12,6345.1,6429.41,7336,46830961,29193,0.987278771,10.76239229
8/19/2018 12:00,6429.41,6469.32,6373,6409.46,7857,50469609,38209,1.003112587,7.482680913
8/19/2018 16:00,6409.46,6411,6329,6375.48,7138,45466351,32127,1.005329795,-10.43988392
8/19/2018 20:00,6375.46,6541,6357.55,6477.53,9480,61410650,40106,0.98424245,30.0610759
8/20/2018 0:00,6477.53,6530,6472.73,6484.18,7369,47879939,33217,0.998974427,-24.88866662
8/20/2018 4:00,6485.55,6495,6420.05,6458,6388,41248310,34621,1.004266027,-14.90864644
8/20/2018 8:00,6458,6471.39,6378,6444.8,8346,53592389,39793,1.002048163,26.17969195
8/20/2018 12:00,6447.62,6476.31,6385.3,6426.37,7849,50501789,36237,1.003306688,-5.939830033
8/20/2018 16:00,6427.44,6500,6408.13,6449.96,7922,51167185,32493,0.996508505,1.30896472
8/20/2018 20:00,6447.11,6470.19,6220,6254.84,11560,73228334,60694,1.030739395,35.8484014
8/21/2018 0:00,6251,6341.99,6235.08,6311.96,9471,59678403,34633,0.990342144,-20.46122264
8/21/2018 4:00,6311.96,6431,6280,6394.99,8562,54358753,33497,0.987016399,-9.33645468
8/21/2018 8:00,6394.99,6490,6391.27,6431.12,8864,57121605,37980,0.994382005,4.957676702
8/21/2018 12:00,6431.13,6446.31,6374.55,6416.75,7487,47995586,32584,1.00224101,-17.4073368
8/21/2018 16:00,6416.75,6470,6365,6436.29,4219,27116451,22872,0.99696409,-57.09684567
8/21/2018 20:00,6437.99,6500,6408.57,6480,2967,19187545,19012,0.993516975,-34.58792211
8/22/2018 0:00,6479.98,6882.54,6436,6726.01,21784,146342710,87600,0.963421107,203.1689829
8/22/2018 4:00,6726,6759,6627.01,6653.55,10272,68790077,38549,1.010888924,-75.48916949
8/22/2018 8:00,6654.34,6707.4,6627.56,6670.01,8007,53391068,34355,0.997650678,-25.34160388
8/22/2018 12:00,6671.93,6689,6452,6459.36,9575,63521390,43012,1.032908833,17.37332335
8/22/2018 16:00,6452.01,6475.95,6384.3,6438.2,11942,76803223,52592,1.002145009,18.98699058
8/22/2018 20:00,6438.21,6475.51,6251.2,6360.89,16328,103652715,70454,1.012155532,29.9799427
8/23/2018 0:00,6362.57,6444,6342.28,6399,7385,47290329,32272,0.994306923,-78.47402188
8/23/2018 4:00,6400,6451,6383.23,6437.99,5897,37851752,24545,0.99409909,-22.26285469
8/23/2018 8:00,6437.99,6449,6389.35,6406.61,5240,33629938,24057,1.004898066,-11.82605846
8/23/2018 12:00,6406.61,6494.26,6390.02,6435.01,6232,40120475,30881,0.995586642,17.64701203
8/23/2018 16:00,6435.01,6488,6360,6417.3,8124,52364165,37885,1.002759728,26.63356808
8/23/2018 20:00,6416.9,6576.99,6401,6525.01,7481,48529726,37997,0.983431443,-7.604596592
8/24/2018 0:00,6525,6538.06,6470,6495,3368,21898843,19626,1.004618938,-79.5742713
8/24/2018 4:00,6494.38,6555.07,6478.28,6534.65,4117,26837593,20419,0.993837466,20.33698241
8/24/2018 8:00,6534.65,6573,6504.86,6531.5,5568,36372715,26422,1.000482278,30.40152771
8/24/2018 12:00,6537.04,6559,6440.5,6504.08,8167,53216182,35239,1.005067588,38.05436174
8/24/2018 16:00,6504.08,6642,6498.97,6623.56,9164,60372277,40804,0.981961362,12.61674865
8/24/2018 20:00,6621.89,6725,6595.77,6681.64,7922,52815455,37657,0.991057585,-13.37261533
8/25/2018 0:00,6686.98,6789,6678.01,6717.38,5207,35071573,27327,0.995474426,-40.94129399
8/25/2018 4:00,6719.84,6743.32,6650.61,6672.01,3817,25559862,22879,1.007168754,-31.63676859
8/25/2018 8:00,6672.01,6725.64,6671.91,6703.46,2433,16312192,15766,0.995308393,-44.91104268
8/25/2018 12:00,6701.01,6757.31,6663.03,6737.99,3513,23593069,22082,0.994511716,36.90401788
8/25/2018 16:00,6737.99,6738.9,6686.56,6711.53,2287,15349432,18364,1.003942469,-42.98745124
8/25/2018 20:00,6711.53,6770,6688,6733.64,1963,13197574,16065,0.996716486,-15.10454453
8/26/2018 0:00,6733.64,6775.27,6590,6616.99,5549,37048171,31291,1.017628861,103.218596
8/26/2018 4:00,6616.99,6641.72,6568,6637.04,2867,18947543,17525,0.996979075,-67.05447187
8/26/2018 8:00,6635.03,6720,6623.64,6698.76,3721,24808477,21699,0.990486299,26.95111432
8/26/2018 12:00,6697.01,6743.27,6670.01,6676,3484,23356487,24906,1.003147094,-6.03106479
8/26/2018 16:00,6676,6708.4,6627.16,6708.4,2751,18355971,20259,0.995170234,-24.09198447
8/26/2018 20:00,6705.01,6725,6661.01,6700,1735,11601282,15089,1.000747761,-45.88393074
8/27/2018 0:00,6700,6710.72,6646.5,6670.54,2915,19466616,19616,1.004416434,51.75853892
8/27/2018 4:00,6670.53,6737.78,6670.52,6709.43,6880,46191343,36295,0.99420219,86.40914012
8/27/2018 8:00,6711.45,6725,6685,6713.01,5201,34869528,29598,0.999767615,-28.1179075
8/27/2018 12:00,6713.01,6768.28,6680,6747.8,8522,57234886,39673,0.994844246,49.5550283
8/27/2018 16:00,6749.99,6751.59,6723,6744.77,5680,38268458,31389,1.000773933,-40.25376016
8/27/2018 20:00,6743.56,6940.51,6710.2,6908.64,8551,58183899,48870,0.976105283,41.8982661
8/28/2018 0:00,6907.26,6943.1,6860,6877.11,8500,58649707,42276,1.004384109,0.797391237
8/28/2018 4:00,6877.11,6949.98,6877.11,6928.99,5723,39561158,29454,0.992512617,-39.3734801
8/28/2018 8:00,6928.98,7050,6905,7030,9203,64026190,42885,0.985630156,48.14444401
8/28/2018 12:00,7030,7091,7002.36,7049.79,9524,67161741,48412,0.997192824,4.781153664
8/28/2018 16:00,7049.8,7120,6966,7088.97,8685,61227425,48234,0.994474515,-9.250854498
8/28/2018 20:00,7088.98,7135,7025,7076.11,6717,47594063,40772,1.001818796,-25.18871835
8/29/2018 0:00,7077,7089.99,7006.05,7045,5909,41660778,35168,1.004542229,-13.31479159
8/29/2018 4:00,7043.29,7078.64,7031.27,7060.92,5136,36227838,26231,0.997503158,-13.97322818
8/29/2018 8:00,7061.02,7133.81,7040,7090,6859,48590870,36333,0.995912553,29.36078244
8/29/2018 12:00,7090,7118.72,6912.34,6977.97,10908,76873287,54061,1.016054813,45.87227898
8/29/2018 16:00,6975.05,7027.99,6922.09,6999.99,9128,63811009,43413,0.996437138,-18.62327126
8/29/2018 20:00,6999.99,7070,6989.6,7031.22,5313,37401657,28566,0.995558381,-53.42107221
8/30/2018 0:00,7033.21,7063.63,6956.24,7022.18,4991,35060837,27240,1.001570737,-6.463025568
8/30/2018 4:00,7022.18,7024,6930,6972.12,6211,43412159,31850,1.007180026,21.36548106
8/30/2018 8:00,6972.16,6985.08,6839.5,6870.14,9249,64018550,48877,1.01484977,38.8433322
8/30/2018 12:00,6873.99,6905.47,6811,6863.69,9158,62829929,46284,1.001500651,-1.874134873
8/30/2018 16:00,6862.47,6877,6784.81,6809.98,7118,48698372,35640,1.007707805,-25.4785936
8/30/2018 20:00,6809.98,6998.15,6800,6984.84,7989,55337380,40957,0.974965783,12.78030292
8/31/2018 0:00,6984.84,6986.85,6922.67,6973,5168,35961112,26797,1.001697978,-43.10104972
8/31/2018 4:00,6973,7023,6955.44,6965.58,6158,43057533,34206,1.001065238,18.00990658
8/31/2018 8:00,6965.58,6990.68,6934.09,6967.4,6388,44490166,29755,0.999738783,3.273097784
8/31/2018 12:00,6967.68,6997.92,6888,6960,8264,57347651,39675,1.001103448,25.38637077
8/31/2018 16:00,6959.52,7089,6951.37,7047.48,8537,59996946,43093,0.987518943,4.516177721
8/31/2018 20:00,7045.68,7065.75,6992.02,7011.21,5951,41869322,29616,1.004916412,-35.9740274
9/1/2018 0:00,7011.21,7071.75,7008.74,7066.92,5065,35695940,28441,0.992116792,-15.95164301
9/1/2018 4:00,7067.17,7079,7027.37,7046.99,4637,32682385,25325,1.002863634,-8.820070908
9/1/2018 8:00,7046.98,7113.62,7046.57,7069.01,5470,38705178,32514,0.996883581,16.91371418
9/1/2018 12:00,7069.34,7225,7031,7166.53,9850,70018584,52459,0.986438346,59.2787303
9/1/2018 16:00,7167.02,7275,7166.52,7247.56,8394,60470475,45642,0.988887294,-14.66054631
9/1/2018 20:00,7250.82,7258.18,7165,7200.01,6908,49726785,32905,1.007056935,-19.56115079
9/2/2018 0:00,7201.57,7210,7127,7192.26,5780,41421161,32551,1.001294447,-18.2751836
9/2/2018 4:00,7192.46,7247.95,7189.13,7233.66,5553,40095225,29249,0.994304405,-3.25346356
9/2/2018 8:00,7233.66,7345.45,7214.41,7232,10502,76411302,53392,1.000229535,64.48733673
9/2/2018 12:00,7230.75,7271.14,7174.47,7214.24,6255,45194649,34150,1.002288529,-52.51519223
9/2/2018 16:00,7214.24,7333.33,7189.29,7310.26,7257,52851461,38462,0.986865036,15.65066613
9/2/2018 20:00,7310.36,7313.23,7263,7302.01,4468,32552219,22478,1.001143521,-48.46398178
9/3/2018 0:00,7302,7325,7246.02,7263.02,4745,34516279,28296,1.005366913,5.858552945
9/3/2018 4:00,7263.48,7264.04,7191.63,7253.01,5075,36697226,26050,1.001443539,6.127009855
9/3/2018 8:00,7253.01,7275,7213.53,7226.6,5527,40001621,26888,1.003654554,8.621881192
9/3/2018 12:00,7226.6,7308,7225,7288.02,5920,43053330,32419,0.991572471,7.351960151
9/3/2018 16:00,7288.14,7338.28,7254,7316.19,5921,43149580,30091,0.996166037,0.22331042
9/3/2018 20:00,7316.95,7337.54,7225.89,7263.02,5209,37975565,30102,1.007425286,-12.77297574
9/4/2018 0:00,7263,7297.09,7252.35,7272.05,4078,29669686,18626,0.998755509,-24.68170754
9/4/2018 4:00,7272.19,7323.18,7227.17,7323.18,5626,40958446,28192,0.993037178,32.24321894
9/4/2018 8:00,7323.18,7349,7290.29,7345,5760,42154068,30418,0.997029272,2.877315169
9/4/2018 12:00,7344.17,7410,7335,7377.89,8627,63601821,42719,0.995429588,41.13109098
9/4/2018 16:00,7377.88,7409.9,7336,7356,6780,49985355,36780,1.002974443,-24.09120395
9/4/2018 20:00,7355.94,7380,7341,7359.06,4430,32609035,26443,0.999576033,-42.71406653
9/5/2018 0:00,7359.05,7394.98,7355,7379.33,5299,39078599,27013,0.997251783,18.09855798
9/5/2018 4:00,7379.17,7397.3,7359,7367.16,5140,37900298,26414,1.001630208,-3.061600214
9/5/2018 8:00,7367.83,7393.59,6909,6991.9,17571,125179113,88523,1.053766501,119.4786641
9/5/2018 12:00,6991.02,7050,6934.29,6990.02,11652,81582292,53707,1.000143061,-42.81333871
9/5/2018 16:00,6990.5,7000,6851,6912.76,12862,88957442,59775,1.01124587,8.654584698
9/5/2018 20:00,6912.76,6995,6682,6700,11190,76765745,53381,1.031755224,-14.73995636
9/6/2018 0:00,6697.27,6725,6313.23,6444.58,20865,134669683,88607,1.039209692,56.20664755
9/6/2018 4:00,6444.6,6476.46,6352.74,6405.88,8782,56350288,40998,1.006044447,-87.12376362
9/6/2018 8:00,6405.88,6450,6265,6408.65,8951,57160816,41261,0.999567772,1.428127729
9/6/2018 12:00,6409.41,6533,6383,6422.51,9827,63409627,46953,0.997960299,10.37470667
9/6/2018 16:00,6423.26,6483,6359,6474.88,6355,40860653,34670,0.992027651,-43.94481247
9/6/2018 20:00,6470.68,6544,6428.03,6516.01,5864,37940865,28356,0.993043289,-7.413880726
9/7/2018 0:00,6516.84,6544,6465,6492.27,6802,44255523,32634,1.003784501,15.39514138
9/7/2018 4:00,6494,6536,6453.41,6486.45,5749,37311106,30083,1.001163965,-17.06891469
9/7/2018 8:00,6487.2,6489.23,6320,6367,7687,49196164,43216,1.018878593,27.65246227
9/7/2018 12:00,6367,6480,6350,6375.69,8000,51413330,34264,0.99863701,4.408182438
9/7/2018 16:00,6373.69,6477,6360,6418.99,6622,42548566,30846,0.992942815,-18.92513244
9/7/2018 20:00,6419,6460,6380.01,6395.54,4047,25991441,23408,1.003668181,-49.28788614
9/8/2018 0:00,6395.54,6459,6390.73,6428.75,4159,26758946,19922,0.994834143,2.910155582
9/8/2018 4:00,6428.75,6468,6412,6449.02,3941,25387226,20181,0.996856887,-5.26227132
9/8/2018 8:00,6449.97,6478,6418.03,6429.01,5038,32509893,24197,1.003260222,24.72983089
9/8/2018 12:00,6429.01,6432.96,6355.55,6429.4,5786,37050684,26186,0.999939341,13.07423701
9/8/2018 16:00,6429.4,6434.11,6125,6176.04,12406,77526410,60560,1.04102305,73.83318394
9/8/2018 20:00,6176.05,6206.88,6111,6185.05,6885,42478187,29785,0.998544878,-60.16279554
9/9/2018 0:00,6185.06,6206,6141.53,6171.92,4961,30640580,23456,1.002128997,-32.66654229
9/9/2018 4:00,6171.92,6199.05,6164.23,6187.83,5028,31093632,20139,0.997428824,1.467776518
9/9/2018 8:00,6186.86,6441,6181.55,6377.77,9024,57110392,40810,0.97006634,60.79830572
9/9/2018 12:00,6377.77,6436,6352.74,6369.05,6584,42079972,31915,1.001369121,-30.54141936
9/9/2018 16:00,6369.05,6396.28,6360.33,6384.19,4928,31440057,24264,0.997628517,-29.14891225
9/9/2018 20:00,6384.19,6400,6211,6250.81,6527,41218817,36125,1.021338035,27.08120949
9/10/2018 0:00,6252.26,6373.98,6246.39,6312.97,5633,35466256,22680,0.99038329,-15.03131662
9/10/2018 4:00,6314.01,6346.81,6259,6326.25,4694,29618365,25596,0.998065205,-18.01871011
9/10/2018 8:00,6326.27,6342.08,6245,6313,5248,33037052,31950,1.002102012,10.92351114
9/10/2018 12:00,6313,6346.99,6271.84,6295.74,5578,35153638,27384,1.002741536,6.20983927
9/10/2018 16:00,6297,6305,6221,6296.73,6466,40555867,33971,1.000042879,14.29523435
9/10/2018 20:00,6294.65,6321.8,6267.46,6312,4820,30347172,23705,0.997251267,-28.99771221
9/11/2018 0:00,6311.99,6404,6289,6355,5421,34409593,28400,0.993232101,12.56320582
9/11/2018 4:00,6355,6366.66,6300,6310.19,5169,32747626,23373,1.007101212,-4.950492088
9/11/2018 8:00,6310.19,6361.29,6250,6283.75,4729,29838791,25834,1.004207679,-9.302121248
9/11/2018 12:00,6280.77,6303.29,6169.68,6250.63,7324,45829396,35495,1.004821914,42.91164609
9/11/2018 16:00,6250.6,6288,6186.7,6268,5371,33540162,33044,0.997223995,-31.21821329
9/11/2018 20:00,6269.23,6323.41,6242.09,6294.91,5091,31981082,27189,0.995920514,-4.759904596
9/12/2018 0:00,6293,6300.59,6218,6260.97,4591,28770191,24454,1.005115821,-10.58047241
9/12/2018 4:00,6261.95,6305.05,6230.27,6244.94,4797,30069248,25482,1.002723805,4.416317197
9/12/2018 8:00,6245,6278.22,6192.37,6243.74,5303,33095365,29456,1.000201802,9.589025399
9/12/2018 12:00,6243.76,6299,6243.76,6269.39,5099,31978792,26379,0.995911883,-3.432030928
9/12/2018 16:00,6269.39,6360,6261.6,6312.77,6434,40538793,34088,0.993128215,23.71864344
9/12/2018 20:00,6313.86,6353.48,6297,6338.62,5209,32945620,25731,0.996093787,-20.74010441
9/13/2018 0:00,6338.62,6439,6337.4,6388,6879,43998034,34615,0.992269881,28.92866277
9/13/2018 4:00,6388.02,6414.88,6368.46,6385.01,4455,28482500,26091,1.000471417,-43.48550875
9/13/2018 8:00,6385.01,6488.48,6383.12,6468,6984,44939809,38321,0.98716914,45.6034153
9/13/2018 12:00,6467.5,6535,6436.55,6480,8347,54134265,45920,0.998070988,18.61433329
9/13/2018 16:00,6480,6528.96,6418,6447.76,7814,50683670,41643,1.005000186,-6.586358152
9/13/2018 20:00,6449.93,6519,6411.02,6487.38,5986,38746887,29047,0.994227254,-26.85533509
9/14/2018 0:00,6487.39,6584.99,6454.68,6542.37,6180,40303215,35204,0.991596318,3.938082536
9/14/2018 4:00,6545.79,6583.89,6535.21,6543.84,5078,33286313,28509,1.00029799,-19.1284951
9/14/2018 8:00,6543.86,6549.97,6385.62,6459.28,8521,55072974,45412,1.013094339,50.35128143
9/14/2018 12:00,6458.52,6485.49,6426.01,6480,5843,37712112,27716,0.996685185,-37.86777897
9/14/2018 16:00,6479.99,6538.93,6452.54,6531,6449,41869719,32237,0.992189557,10.45815527
9/14/2018 20:00,6531,6545.63,6449.38,6476.63,5101,33222330,29297,1.008394798,-23.13406286
9/15/2018 0:00,6476.63,6527.79,6473.3,6496.85,3524,22907977,21737,0.996887723,-37.17370497
9/15/2018 4:00,6496.26,6521,6466.13,6498.01,4021,26123952,19448,0.999730687,13.13674041
9/15/2018 8:00,6498.01,6559.35,6495.11,6523.51,4579,29850941,25635,0.996091061,13.3363769
9/15/2018 12:00,6524.26,6565.45,6513.04,6542.22,5705,37300647,29673,0.997254755,22.27943087
9/15/2018 16:00,6542.18,6558,6501.99,6530,3851,25168691,21911,1.001865237,-39.34098709
9/15/2018 20:00,6530,6537.98,6470.42,6514.96,3564,23205633,22958,1.002308533,-8.120575051
9/16/2018 0:00,6514.96,6524.62,6469.23,6478.33,4685,30450850,23268,1.005654235,27.17188575
9/16/2018 4:00,6478.38,6486.21,6370,6447.82,6456,41582767,29937,1.004739586,31.15719183
9/16/2018 8:00,6447.82,6520,6443.58,6499.35,4189,27188130,24510,0.992071515,-42.49053456
9/16/2018 12:00,6497.74,6511,6456.01,6482,3756,24351091,21868,1.002428263,-11.02038275
9/16/2018 16:00,6482,6516,6409.74,6505.75,4851,31444660,25184,0.996349383,25.5652522
9/16/2018 20:00,6505.73,6517,6477.22,6505,3632,23596581,21154,1.000112221,-28.71273468
9/17/2018 0:00,6500.08,6533.84,6500,6517.16,3139,20466794,19387,0.997379227,-14.22980607
9/17/2018 4:00,6517.17,6521,6460,6480.01,2557,16572851,17943,1.005734559,-21.10378934
9/17/2018 8:00,6480.03,6510,6417.51,6475.94,5081,32903073,26109,1.000631569,68.58001831
